Código,Nome,Telefone
377830,Juliana Costa,11941485394
656226,Lucas Lima,11914614859
113351,Carlos Oliveira,11978430514
885176,Carlos Oliveira,11995696906
902595,Ricardo Mendes,11980657421
315262,Paulo Santos,11977260656
375652,João Silva,11982884751
282823,Fernanda Alves,11906442169
398246,Juliana Costa,11903441933
232308,Maria Souza,11983457340
280914,Lucas Lima,11904694799
864175,Lucas Lima,11970515522
663273,Ricardo Mendes,11906277964
337151,Maria Souza,11977602607
202337,Ricardo Mendes,11999523867
852705,Juliana Costa,11933089806
578104,Ricardo Mendes,11904618763
969600,Lucas Lima,11922115910
329028,Juliana Costa,11927538536
947350,Paulo Santos,11990412066
724647,Fernanda Alves,11978885955
589425,João Silva,11950766371
246823,Juliana Costa,11995071119
947349,João Silva,11991813305
600106,Lucas Lima,11974771122
427962,Fernanda Alves,11920413610
336634,Maria Souza,11951486469
477186,Maria Souza,11971714181
869145,Paulo Santos,11926567454
338029,Carlos Oliveira,11987256458
655463,Ricardo Mendes,11929832340
806435,Ricardo Mendes,11955030349
101139,João Silva,11903773838
259526,Ana Pereira,11919872195
302468,Ana Pereira,11941931928
546499,Ricardo Mendes,11945295665
979000,Fernanda Alves,11922760369
485446,Lucas Lima,11953761823
536519,Maria Souza,11993393264
447563,Ricardo Mendes,11981726044
698171,Paulo Santos,11985472842
404676,João Silva,11942321973
128099,Maria Souza,11955694533
530450,João Silva,11980560777
268181,Ana Pereira,11986805163
230251,Carlos Oliveira,11924373940
533270,Maria Souza,11907158354
494511,Fernanda Alves,11960312744
154412,Juliana Costa,11926161669
222177,Ana Pereira,11968445281
267568,Camila Rocha,11950944530
432078,Carlos Oliveira,11942462670
523375,Fernanda Alves,11926906854
383564,Ricardo Mendes,11903009552
959308,Ricardo Mendes,11956171781
460113,Lucas Lima,11999186342
548158,Paulo Santos,11939415570
657569,Lucas Lima,11943694891
305654,João Silva,11910312035
904534,Ricardo Mendes,11924281993
339762,Camila Rocha,11952552703
179249,Maria Souza,11918698476
721002,Juliana Costa,11953980303
588228,Carlos Oliveira,11998578473
749246,Camila Rocha,11923222803
142006,Lucas Lima,11919280855
360353,Carlos Oliveira,11904174605
927693,Lucas Lima,11930295970
648248,Paulo Santos,11973597295
132489,Ana Pereira,11946482421
688912,Camila Rocha,11974500718
671991,Ana Pereira,11916739011
892776,Carlos Oliveira,11980416751
136742,Ricardo Mendes,11966931830
850788,João Silva,11967732794
584460,Maria Souza,11985452084
605324,Ricardo Mendes,11938783450
887699,Camila Rocha,11941584689
373589,Fernanda Alves,11904767115
679402,Ricardo Mendes,11973550150
598081,Lucas Lima,11996582367
377358,Fernanda Alves,11910524958
940927,Fernanda Alves,11978975562
320871,Lucas Lima,11989516589
360999,Juliana Costa,11929953034
381957,Lucas Lima,11903168387
920710,Camila Rocha,11922081300
881822,Lucas Lima,11909929698
369980,Ricardo Mendes,11964060012
682071,Ricardo Mendes,11905753281
937056,Lucas Lima,11939468857
812049,Camila Rocha,11935793651
961969,Juliana Costa,11954970039
896866,Fernanda Alves,11946609542
414159,Ricardo Mendes,11948410802
648658,Carlos Oliveira,11986711103
734283,Lucas Lima,11969300206
403806,Carlos Oliveira,11976192365
951184,Fernanda Alves,11940237320
968872,Carlos Oliveira,11948394231
980634,Fernanda Alves,11991071259
768961,Camila Rocha,11936947550
710012,Carlos Oliveira,11960922464
680452,Fernanda Alves,11943125104
609901,Paulo Santos,11930628278
831730,Camila Rocha,11938946424
771593,Ana Pereira,11915117277
831377,Ana Pereira,11950020947
325770,Juliana Costa,11991678159
458870,João Silva,11994146599
431698,João Silva,11971329497
506183,Fernanda Alves,11960255307
385638,Juliana Costa,11975380150
958877,Juliana Costa,11904616992
884357,Paulo Santos,11957431107
482653,Ana Pereira,11950161926
551013,Paulo Santos,11902893235
872830,Fernanda Alves,11903202314
226920,Maria Souza,11997865693
443566,Fernanda Alves,11929042489
646254,Maria Souza,11987622717
166415,Juliana Costa,11905917351
830626,Maria Souza,11920287627
975809,Lucas Lima,11956513632
623034,João Silva,11986744503
818202,Lucas Lima,11982009387
202759,Carlos Oliveira,11908073993
758450,Lucas Lima,11998951532
108949,Maria Souza,11955823811
521967,Camila Rocha,11998352022
334222,Ana Pereira,11951180791
660175,Paulo Santos,11966402279
981197,Ricardo Mendes,11982856181
318426,Fernanda Alves,11978839845
719747,João Silva,11981799765
475281,Carlos Oliveira,11948580963
459734,Camila Rocha,11935560783
415515,Ricardo Mendes,11904430981
414812,Ana Pereira,11994488996
326482,Fernanda Alves,11976798261
903672,Ricardo Mendes,11964539391
169938,Camila Rocha,11974745218
816099,Lucas Lima,11926279622
595096,Lucas Lima,11993322342
625841,Maria Souza,11927324672
805015,Camila Rocha,11962892808
669224,Camila Rocha,11976961354
295443,Carlos Oliveira,11952339536
461364,Carlos Oliveira,11957282651
707404,Ana Pereira,11953646817
675231,Juliana Costa,11987766216
248765,Ricardo Mendes,11940226768
545295,Camila Rocha,11926190979
844794,Camila Rocha,11981088454
155611,Juliana Costa,11938110266
321992,Lucas Lima,11981837853
288357,João Silva,11981791732
317765,João Silva,11980434080
658088,Camila Rocha,11988704579
918094,Ana Pereira,11968569872
810692,Maria Souza,11949598538
749182,Fernanda Alves,11902083768
590718,Ana Pereira,11988914521
397865,Ricardo Mendes,11989136725
691108,Fernanda Alves,11994922688
546997,Maria Souza,11914083129
736481,Ana Pereira,11993407914
712841,Juliana Costa,11934843914
293923,João Silva,11988844615
473427,Ricardo Mendes,11925636304
114820,João Silva,11923290434
117046,João Silva,11966996817
315163,Fernanda Alves,11968499252
495449,Camila Rocha,11923704048
421971,Paulo Santos,11937754834
337298,Carlos Oliveira,11961376679
255736,Paulo Santos,11905360102
275633,Paulo Santos,11980554320
570121,Ana Pereira,11949884147
467428,Juliana Costa,11964572629
342991,Juliana Costa,11983192655
635219,Paulo Santos,11958461678
604441,Juliana Costa,11999581380
540369,Ana Pereira,11966700339
945384,Paulo Santos,11937747373
422519,Carlos Oliveira,11999689734
163702,Maria Souza,11917883477
756561,João Silva,11933220451
222740,João Silva,11993096159
104474,Ana Pereira,11990105879
619431,Paulo Santos,11924057214
849198,Ricardo Mendes,11968502477
539038,Camila Rocha,11957075233
122526,Paulo Santos,11937474893
738813,João Silva,11937033830
456398,João Silva,11950971934
873623,Fernanda Alves,11977932369
526363,Lucas Lima,11913048552
442875,Juliana Costa,11915913147
845702,Ana Pereira,11960115383
889611,Lucas Lima,11908475042
497401,Fernanda Alves,11923947706
394079,Carlos Oliveira,11929811090
869043,João Silva,11983431433
229810,Ana Pereira,11918466415
470086,Juliana Costa,11957963206
929618,Lucas Lima,11929622047
366035,Carlos Oliveira,11950570195
196398,Paulo Santos,11994054916
743672,Camila Rocha,11905120027
476826,Maria Souza,11967223261
842747,Juliana Costa,11983629675
658679,Camila Rocha,11946605783
594110,Lucas Lima,11931106479
767751,Ana Pereira,11988726861
532229,Juliana Costa,11942951741
242810,João Silva,11908158989
705888,Lucas Lima,11969453265
274875,Camila Rocha,11917403620
173689,João Silva,11912763969
148389,Ricardo Mendes,11927006436
900968,Camila Rocha,11902883635
349397,Lucas Lima,11946744113
863015,Lucas Lima,11963160780
194581,Juliana Costa,11968129577
865297,Ana Pereira,11933456436
778109,Ana Pereira,11991339574
781020,Maria Souza,11986213565
637176,Carlos Oliveira,11950623319
407634,Paulo Santos,11915068240
257741,João Silva,11923542456
140097,João Silva,11995190907
630327,Lucas Lima,11953149794
862633,Carlos Oliveira,11972327299
770121,Fernanda Alves,11934223140
730844,Ana Pereira,11957622185
862179,Ana Pereira,11988881183
546017,Lucas Lima,11987687954
757497,João Silva,11917272993
628848,Fernanda Alves,11956625455
717158,João Silva,11925843196
167222,Juliana Costa,11950852286
146156,Ricardo Mendes,11948773418
723099,João Silva,11930913272
159975,Carlos Oliveira,11911656615
709375,Paulo Santos,11960869097
328628,Ana Pereira,11983756020
447630,Lucas Lima,11919985602
678126,Carlos Oliveira,11962743184
983701,Carlos Oliveira,11904372816
390456,Ana Pereira,11919946067
251739,Fernanda Alves,11944595194
926811,Maria Souza,11902581419
523106,Maria Souza,11936962271
985968,Ricardo Mendes,11969749213
264633,Camila Rocha,11933740725
159279,Maria Souza,11909085732
360290,Fernanda Alves,11975940422
558499,Ana Pereira,11964465979
635624,Juliana Costa,11921484330
482733,Paulo Santos,11903807885
171168,Ana Pereira,11978097875
595129,Carlos Oliveira,11984469614
177266,Maria Souza,11915430000
230289,Camila Rocha,11983486922
847463,Paulo Santos,11963264940
279494,Ricardo Mendes,11913065039
479324,Carlos Oliveira,11918457089
653784,Carlos Oliveira,11997448197
885340,Fernanda Alves,11978406510
192433,Paulo Santos,11998798002
246754,João Silva,11910331949
399626,Fernanda Alves,11915480033
741336,Ricardo Mendes,11939069979
529840,Camila Rocha,11952566842
177921,Lucas Lima,11941097911
428263,Maria Souza,11925076609
894331,Juliana Costa,11940454874
255177,Carlos Oliveira,11906200489
800971,Paulo Santos,11949524237
170951,Ricardo Mendes,11979189657
118221,Juliana Costa,11902756601
366744,Camila Rocha,11924253945
965059,Paulo Santos,11988986335
713559,Ana Pereira,11966724398
100950,Carlos Oliveira,11960179083
646400,Ana Pereira,11960277190
138253,Ricardo Mendes,11970046431
637412,Fernanda Alves,11911088978
474087,Paulo Santos,11941493677
747914,Ricardo Mendes,11944922568
666571,Ricardo Mendes,11960302633
595073,Ricardo Mendes,11919723274
563674,Camila Rocha,11964032361
393686,Carlos Oliveira,11913094816
566774,Lucas Lima,11914076999
253003,João Silva,11938955707
219554,Carlos Oliveira,11993274721
589569,Ana Pereira,11902919174
327307,Carlos Oliveira,11953170601
860035,Maria Souza,11910392788
101554,Ana Pereira,11988243407
217055,Fernanda Alves,11966927050
271791,João Silva,11965436942
948436,Maria Souza,11975206917
776483,Camila Rocha,11901700763
956863,Fernanda Alves,11931051619
215422,Paulo Santos,11967226353
149257,Camila Rocha,11904931793
261093,Maria Souza,11927839450
216780,Camila Rocha,11965229487
647746,Paulo Santos,11954858423
783167,Juliana Costa,11962398651
177915,João Silva,11992927619
134376,Maria Souza,11972002738
521154,Carlos Oliveira,11977997162
197872,Ana Pereira,11937843699
869677,Lucas Lima,11961842380
533567,Ana Pereira,11965316022
370290,Fernanda Alves,11949686462
447362,Ricardo Mendes,11999194350
856008,Maria Souza,11917923327
865106,Ricardo Mendes,11964991087
937732,Lucas Lima,11933129659
157393,Ana Pereira,11979615065
970879,Fernanda Alves,11913565920
937461,Lucas Lima,11995365134
199228,Paulo Santos,11907076829
304761,João Silva,11949531607
492203,Ricardo Mendes,11934352287
882141,João Silva,11990838483
548710,Camila Rocha,11957814698
813068,Fernanda Alves,11994518597
280816,Lucas Lima,11901576649
890058,João Silva,11909693825
335407,Maria Souza,11939145910
310172,Fernanda Alves,11983397054
909444,Ana Pereira,11984097868
834175,Juliana Costa,11902789371
268003,Fernanda Alves,11961154147
677784,Ricardo Mendes,11978354095
396861,Carlos Oliveira,11998576790
592642,Fernanda Alves,11948996186
325290,João Silva,11930590604
883849,Fernanda Alves,11948437536
417298,Lucas Lima,11981069546
961791,Juliana Costa,11908020532
193250,Ricardo Mendes,11907745797
895914,Camila Rocha,11910204860
975457,João Silva,11920031373
495027,Paulo Santos,11914267043
490856,Juliana Costa,11988306230
827160,João Silva,11906315273
674183,Camila Rocha,11984379605
621943,Camila Rocha,11943068342
418484,Camila Rocha,11934726143
592841,Lucas Lima,11996607824
309228,Lucas Lima,11956169672
273720,Juliana Costa,11964914833
917165,Carlos Oliveira,11923410318
960783,Juliana Costa,11903615957
974087,Maria Souza,11922722393
824618,Maria Souza,11983378490
337220,Fernanda Alves,11963513230
657627,Paulo Santos,11971192844
868654,João Silva,11977786513
851271,Lucas Lima,11927180845
755850,Carlos Oliveira,11941034804
995675,Juliana Costa,11901736683
443155,Juliana Costa,11960102855
877676,Camila Rocha,11974407299
621151,Paulo Santos,11934317585
481924,Ana Pereira,11969985835
203146,Maria Souza,11905105813
996010,João Silva,11905312071
938455,Maria Souza,11952946055
712568,Juliana Costa,11980750506
423882,Camila Rocha,11902269504
136656,Ricardo Mendes,11972354013
450119,Paulo Santos,11929925922
212283,Ricardo Mendes,11965608472
207537,Camila Rocha,11974286668
534540,Maria Souza,11902703665
529251,Carlos Oliveira,11971243547
360324,Juliana Costa,11976791628
907047,Paulo Santos,11932080240
379652,Maria Souza,11900421716
422120,Fernanda Alves,11963828405
625882,Camila Rocha,11907784649
602648,Paulo Santos,11972038053
465179,Juliana Costa,11946408982
128735,Maria Souza,11917075854
674762,João Silva,11960938756
785551,Paulo Santos,11905473126
656800,Fernanda Alves,11961288142
380257,Paulo Santos,11970469081
809541,Camila Rocha,11980678796
170669,Camila Rocha,11920103738
578667,Ricardo Mendes,11947668567
859012,Ricardo Mendes,11966983343
795357,Ana Pereira,11915379615
323537,Lucas Lima,11926658375
522148,Carlos Oliveira,11969185687
975710,Paulo Santos,11908076981
737764,Paulo Santos,11991221525
622880,Maria Souza,11985353591
984884,Ana Pereira,11939022460
687097,Juliana Costa,11927599227
564281,Ana Pereira,11936448500
893958,Paulo Santos,11965132614
474213,Juliana Costa,11992853176
285485,Camila Rocha,11987772428
371434,Fernanda Alves,11936172829
204838,Ricardo Mendes,11978834153
391313,João Silva,11964342487
153949,Carlos Oliveira,11965887355
174319,Carlos Oliveira,11956081346
780980,Camila Rocha,11969604925
232881,Camila Rocha,11900848091
372924,Paulo Santos,11911935383
297060,Paulo Santos,11922546125
989863,Camila Rocha,11971617496
429594,Ana Pereira,11972845627
156567,Juliana Costa,11970404520
957078,Lucas Lima,11924096339
652109,Ana Pereira,11946539979
687619,Camila Rocha,11965951193
487815,Ricardo Mendes,11974386802
756048,Fernanda Alves,11936368270
880156,João Silva,11954718497
604010,Ricardo Mendes,11991526349
204578,João Silva,11910758759
350149,Lucas Lima,11921517053
350345,João Silva,11906646749
261697,Ricardo Mendes,11919301793
599638,Juliana Costa,11933983916
974755,João Silva,11914941655
525169,Juliana Costa,11936498227
680618,Paulo Santos,11963958075
710212,Paulo Santos,11966628632
605931,Maria Souza,11947110770
983159,Camila Rocha,11912628441
619058,Ana Pereira,11964039800
170473,Maria Souza,11985850147
920106,Juliana Costa,11953423929
120910,Ana Pereira,11965503099
406114,Juliana Costa,11914524681
335963,Juliana Costa,11930494960
819392,Paulo Santos,11926099738
348791,Maria Souza,11970170994
965688,Juliana Costa,11978090858
812694,Juliana Costa,11922383621
835823,Camila Rocha,11978651336
758558,Maria Souza,11934311257
563369,Fernanda Alves,11991971076
840738,Maria Souza,11920721858
657772,Maria Souza,11948581545
413012,Camila Rocha,11994843407
392858,Lucas Lima,11945136083
638973,Maria Souza,11958593419
373785,Camila Rocha,11980392412
938797,Juliana Costa,11953011435
819671,Lucas Lima,11935988609
883034,Lucas Lima,11901473697
865465,Juliana Costa,11935678862
230212,Ricardo Mendes,11984191820
186113,Lucas Lima,11903427562
829165,Camila Rocha,11958506376
709338,Juliana Costa,11930862983
201017,Camila Rocha,11915593309
773434,Ricardo Mendes,11950918436
523301,João Silva,11901404640
602108,Camila Rocha,11995329789
260986,Lucas Lima,11924713283
900712,João Silva,11987399463
151224,Fernanda Alves,11947247310
974988,Maria Souza,11907375823
259352,Juliana Costa,11946317307
309158,Ana Pereira,11999121335
266905,Carlos Oliveira,11994074886
306107,Juliana Costa,11918703379
568930,Maria Souza,11949544623
155206,João Silva,11958453922
294144,Ricardo Mendes,11926728745
